Domestic Opening,Name,Domestic Distributor,Earliest Release Date,MPAA,Running Time,Genres,Overview,Actors,Film makers
"$23,373,102",The Taking of Pelham 123,Sony Pictures Releasing,"June 10, 2009 (EMEA, LATAM)",R,1 hr 46 min,,"Armed men hijack a New York City subway train, holding the passengers hostage in return for a ransom, and turning an ordinary day's work for dispatcher Walter Garber into a face-off with the mastermind behind the crime.","['Denzel Washington', 'John Travolta', 'Luis Guzmán', 'Victor Gojcaj']","['Tony Scott', 'Brian Helgeland', 'John Godey', 'Todd Black', 'Jason Blumenthal', 'Tony Scott', 'Steve Tisch', 'Harry Gregson-Williams', 'Tobias A. Schliessler', 'Chris Lebenzon', 'Chris Seagers']"
"$30,619,130",Brüno,Universal Pictures,"July 8, 2009 (Belgium)",R,1 hr 21 min,Comedy,"Flamboyant, gay Austrian Brüno looks for new fame in America.","['Sacha Baron Cohen', 'Gustaf Hammarsten', 'Clifford Bañagale', 'Chibundu Orukwowu']","['Larry Charles', 'Sacha Baron Cohen', 'Anthony Hines', 'Dan Mazer', 'Jeff Schaffer', 'Sacha Baron Cohen', 'Peter Baynham', 'Anthony Hines', 'Dan Mazer', 'Sacha Baron Cohen', 'Sacha Baron Cohen', 'Monica Levinson', 'Dan Mazer', 'Jay Roach', 'Erran Baron Cohen', 'Anthony Hardwick', 'Wolfgang Held', 'Jonathan Corn', 'Scott M. Davids', 'Eric Kissack', 'James Thomas', 'Dan Butts', 'Denise Hudson', 'David Saenz de Maturana']"
"$23,722,310",17 Again,Warner Bros.,"April 9, 2009 (Australia)",PG-13,1 hr 42 min,Comedy Drama Fantasy Romance Sport,Mike O'Donnell is ungrateful for how his life turned out. He gets a chance to rewrite his life when he tried to save a janitor near a bridge and jumped after him into a time vortex.,"['Zac Efron', 'Matthew Perry', 'Leslie Mann', 'Thomas Lennon']","['Burr Steers', 'Jason Filardi', 'Jennifer Gibgot', 'Adam Shankman', 'Rolfe Kent', 'Tim Suhrstedt', 'Padraic McKinley', 'Garreth Stover']"
"$20,027,956",Julie & Julia,Sony Pictures Releasing,"August 6, 2009 (Curaçao)",PG-13,2 hr 3 min,,Julia Child's story of her start in the cooking profession is intertwined with blogger Julie Powell's 2002 challenge to cook all the recipes in Child's first book.,"['Amy Adams', 'Meryl Streep', 'Chris Messina', 'Stanley Tucci']","['Nora Ephron', 'Nora Ephron', 'Julie Powell', 'Julia Child', ""Alex Prud'homme"", 'Nora Ephron', 'Laurence Mark', 'Amy Robinson', 'Eric Steel', 'Alexandre Desplat', 'Stephen Goldblatt', 'Richard Marks', 'Mark Ricker']"
"$300,010",The Fighter,Paramount Pictures,"November 20, 2009 (Romania)",R,1 hr 56 min,,"Based on the story of Micky Ward, a fledgling boxer who tries to escape the shadow of his more famous but troubled older boxing brother and get his own shot at greatness.","['Mark Wahlberg', 'Christian Bale', 'Amy Adams', 'Melissa Leo']","['David O. Russell', 'Scott Silver', 'Paul Tamasy', 'Eric Johnson', 'Paul Tamasy', 'Eric Johnson', 'Keith Dorrington', 'Dorothy Aufiero', 'David Hoberman', 'Ryan Kavanaugh', 'Todd Lieberman', 'Paul Tamasy', 'Mark Wahlberg', 'Michael Brook', 'Hoyte Van Hoytema', 'Pamela Martin', 'Judy Becker']"
"$21,039,502",Law Abiding Citizen,Overture Films,"October 16, 2009 (Domestic, APAC)",R,1 hr 49 min,,A frustrated man decides to take justice into his own hands after a plea bargain sets one of his family's killers free.,"['Gerard Butler', 'Jamie Foxx', 'Leslie Bibb', 'Colm Meaney']","['F. Gary Gray', 'Kurt Wimmer', 'Gerard Butler', 'Lucas Foster', 'Mark Gill', 'Robert Katz', 'Alan Siegel', 'Kurt Wimmer', 'Brian Tyler', 'Jonathan Sela', 'Tariq Anwar', 'Alex Hajdu']"
"$16,849,640",Coraline,Focus Features,"February 5, 2009 (Chile)",PG,1 hr 40 min,,"Wandering her rambling old house in her boring new town, an 11-year-old Coraline discovers a hidden door to a strangely idealized version of her life. In order to stay in the fantasy, she must make a frighteningly real sacrifice.","['Dakota Fanning', 'Teri Hatcher', 'John Hodgman', 'Jennifer Saunders']","['Henry Selick', 'Henry Selick', 'Neil Gaiman', 'Claire Jennings', 'Bill Mechanic', 'Mary Sandell', 'Henry Selick', 'Bruno Coulais', 'Pete Kozachik', 'Christopher Murrie-Green', 'Ronald Sanders', 'Henry Selick']"
"$14,902,692",Surrogates,Walt Disney Studios Motion Pictures,"September 24, 2009 (EMEA, APAC)",PG-13,1 hr 29 min,,"Set in a futuristic world where humans live in isolation and interact through surrogate robots, a cop is forced to leave his home for the first time in years in order to investigate the murders of others' surrogates.","['Bruce Willis', 'Radha Mitchell', 'Ving Rhames', 'Rosamund Pike']","['Jonathan Mostow', 'Michael Ferris', 'John Brancato', 'Robert Venditti', 'Brett Weldele', 'Max Handelman', 'David Hoberman', 'Todd Lieberman', 'Richard Marvin', 'Oliver Wood', 'Kevin Stitt', 'Jeff Mann']"
"$8,611,147",Invictus,Warner Bros.,"December 11, 2009 (Domestic, EMEA)",PG-13,2 hr 14 min,,"Nelson Mandela, in his first term as President of South Africa, initiates a unique venture to unite the Apartheid-torn land: enlist the national rugby team on a mission to win the 1995 Rugby World Cup.","['Morgan Freeman', 'Matt Damon', 'Tony Kgoroge', 'Patrick Mofokeng']","['Clint Eastwood', 'Anthony Peckham', 'John Carlin', 'Clint Eastwood', 'Robert Lorenz', 'Lori McCreary', 'Mace Neufeld', 'Kyle Eastwood', 'Michael Stevens', 'Tom Stern', 'Joel Cox', 'Gary Roach', 'James J. Murakami']"
,Red Cliff II,,"January 7, 2009 (China)",,2 hr 22 min,Action Adventure Drama History War,Second and final part of epic tale about a legendary battle that changed the course of China history.,"['Tony Leung Chiu-wai', 'Takeshi Kaneshiro', 'Fengyi Zhang', 'Chang Chen']","['John Woo', 'John Woo', 'Khan Chan', 'Cheng Kuo', 'Heyu Sheng', 'Guanzhong Luo', 'Terence Chang', 'Sanping Han', 'John Woo', 'Tarô Iwashiro', 'Yue Lü', 'Li Zhang', 'Angie Lam', 'David Wu', 'Hongyu Yang', 'Tim Yip']"
"$17,012,212",Hotel for Dogs,DreamWorks,"January 15, 2009 (APAC)",PG,1 hr 40 min,Comedy Family,Two kids secretly take in stray dogs at a vacant hotel.,"['Emma Roberts', 'Jake T. Austin', 'Lisa Kudrow', 'Don Cheadle']","['Thor Freudenthal', 'Jeff Lowell', 'Bob Schooley', 'Mark McCorkle', 'Lois Duncan', 'Jason Clark', 'Jonathan Gordon', 'Ewan Leslie', 'Lauren Shuler Donner', 'John Debney', 'Michael Grady', 'Sheldon Kahn', 'William Sandell']"
"$21,058,173",Bride Wars,Twentieth Century Fox,"January 7, 2009 (Lesser Antilles)",PG,1 hr 29 min,,Two best friends become rivals when they schedule their respective weddings on the same day.,"['Kate Hudson', 'Anne Hathaway', 'Candice Bergen', 'Bryan Greenberg']","['Gary Winick', 'Greg DePaul', 'Casey Wilson', 'June Diane Raphael', 'Greg DePaul', 'Kate Hudson', 'Alan Riche', 'Julie Yorn', 'Edward Shearmur', 'Frederick Elmes', 'Susan Littenberg', 'Dan Leigh']"
"$15,066,360",Confessions of a Shopaholic,Walt Disney Studios Motion Pictures,"February 12, 2009 (APAC, EMEA)",PG,1 hr 44 min,Comedy Romance,A college grad lands a job as a financial journalist in New York City to support where she nurtures her shopping addiction and falls for a wealthy entrepreneur.,"['Isla Fisher', 'Hugh Dancy', 'Krysten Ritter', 'Joan Cusack']","['P.J. Hogan', 'Tracey Jackson', 'Tim Firth', 'Kayla Alpert', 'Sophie Kinsella', 'Jerry Bruckheimer', 'James Newton Howard', 'Jo Willems', 'William Goldenberg', 'Kristi Zea']"
"$24,402,214",Race to Witch Mountain,Walt Disney Studios Motion Pictures,"March 11, 2009 (Egypt)",PG,1 hr 38 min,Action Adventure Family Fantasy Sci-Fi Thriller,A Las Vegas cabbie enlists the help of a U.F.O. expert to protect two siblings with paranormal powers from the clutches of an organization that wants to use the kids for their nefarious plans.,"['Dwayne Johnson', 'Carla Gugino', 'AnnaSophia Robb', 'Alexander Ludwig']","['Andy Fickman', 'Matt Lopez', 'Mark Bomback', 'Matt Lopez', 'Alexander Key', 'Andrew Gunn', 'Trevor Rabin', 'Greg Gardiner', 'David Rennie', 'David J. Bomba']"
"$12,286,129",Planet 51,Sony Pictures Releasing,"November 19, 2009 (4 markets)",PG,1 hr 31 min,,"An alien civilization is invaded by Astronaut Chuck Baker, who believes that the planet was uninhabited. Wanted by the military, Baker must get back to his ship before it goes into orbit without him.","['Dwayne Johnson', 'Seann William Scott', 'Jessica Biel', 'Justin Long']","['Jorge Blanco', 'Javier Abad', 'Marcos Martínez', 'Joe Stillman', 'Javier Abad', 'Jorge Blanco', 'Marcos Martínez', 'Ignacio Pérez Dolset', 'Guy Collins', 'Ignacio Pérez Dolset', 'James Seymour Brett', 'Alex Rodríguez', 'Julian Muñoz Romero']"
"$335,502",The Girl with the Dragon Tattoo,Music Box Films,"February 27, 2009 (EMEA)",R,2 hr 32 min,,A journalist is aided by a young female hacker in his search for the killer of a woman who has been dead for forty years.,"['Michael Nyqvist', 'Noomi Rapace', 'Ewa Fröling', 'Lena Endre']","['Niels Arden Oplev', 'Nikolaj Arcel', 'Rasmus Heisterberg', 'Stieg Larsson', 'Søren Stærmose', 'Jacob Groth', 'Eric Kress', 'Anne Østerud', 'Niels Sejer']"
"$24,733,155",Zombieland,Sony Pictures Releasing,"October 1, 2009 (LATAM)",R,1 hr 28 min,,"A shy student trying to reach his family in Ohio, a gun-toting bruiser in search of the last Twinkie and a pair of sisters striving to get to an amusement park join forces in a trek across a zombie-filled America.","['Jesse Eisenberg', 'Emma Stone', 'Woody Harrelson', 'Abigail Breslin']","['Ruben Fleischer', 'Rhett Reese', 'Paul Wernick', 'Gavin Polone', 'David Sardy', 'Michael Bonvillain', 'Peter Amundson', 'Alan Baumgarten', 'Maher Ahmad']"
"$15,411,434",Ghosts of Girlfriends Past,Warner Bros.,"May 1, 2009 (Domestic, EMEA)",PG-13,1 hr 55 min,Comedy Fantasy Romance,"While attending his brother's wedding, a serial womanizer is haunted by the ghosts of his past girlfriends.","['Matthew McConaughey', 'Jennifer Garner', 'Emma Stone', 'Michael Douglas']","['Mark Waters', 'Jon Lucas', 'Scott Moore', 'Brad Epstein', 'Jon Shestack', 'Rolfe Kent', 'Daryn Okada', 'Bruce Green', 'Cary White']"
"$18,623,171",The Time Traveler's Wife,Warner Bros.,"August 14, 2009 (3 markets)",PG-13,1 hr 47 min,,"Henry DeTamble, a librarian, possesses a unique gene that lets him involuntarily travel through time. His wife, Claire Abshire, finds it difficult to cope with it.","['Eric Bana', 'Rachel McAdams', 'Ron Livingston', 'Michelle Nolden']","['Robert Schwentke', 'Bruce Joel Rubin', 'Audrey Niffenegger', 'Dede Gardner', 'Nick Wechsler', 'Mychael Danna', 'Florian Ballhaus', 'Thom Noble', 'Jon Hutman']"
"$21,241,456",My Bloody Valentine,Lionsgate Films,"January 16, 2009 (EMEA, Domestic)",R,1 hr 41 min,,"Tom returns to his hometown on the tenth anniversary of the Valentine's night massacre that claimed the lives of 22 people. Instead of a homecoming, Tom finds himself suspected of committing the murders, and it seems like his old flame is the only one that believes he's innocent.","['Jensen Ackles', 'Jaime King', 'Kerr Smith', 'Betsy Rue']","['Patrick Lussier', 'Todd Farmer', 'Zane Smith', 'John Beaird', 'Stephen A. Miller', 'Jack L. Murray', 'Michael Wandmacher', 'Brian Pearson', 'Cynthia Ludwig', 'Patrick Lussier', 'Zack Grobler']"
