Domestic Opening,Name,Domestic Distributor,Earliest Release Date,MPAA,Running Time,Genres,Overview,Actors,Film makers
"$56,215,889",Big Hero 6,Walt Disney Studios Motion Pictures,"October 25, 2014 (EMEA, APAC)",PG,1 hr 42 min,,"A special bond develops between plus-sized inflatable robot Baymax and prodigy Hiro Hamada, who together team up with a group of friends to form a band of high-tech heroes.","['Ryan Potter', 'Scott Adsit', 'Jamie Chung', 'T.J. Miller']","['Don Hall', 'Chris Williams', 'Jordan Roberts', 'Robert L. Baird', 'Daniel Gerson', 'Man of Action', 'Steven T. Seagle', 'Duncan Rouleau', 'Roy Conli', 'Henry Jackman', 'Rob Dressel', 'Tim Mertens', 'Paul A. Felix']"
"$49,451,322",How to Train Your Dragon 2,Twentieth Century Fox,"June 5, 2014 (EMEA)",PG,1 hr 42 min,,"When Hiccup and Toothless discover an ice cave that is home to hundreds of new wild dragons and the mysterious Dragon Rider, the two friends find themselves at the center of a battle to protect the peace.","['Jay Baruchel', 'Cate Blanchett', 'Gerard Butler', 'Craig Ferguson']","['Dean DeBlois', 'Dean DeBlois', 'Cressida Cowell', 'Bonnie Arnold', 'John Powell', 'Gil Zimmerman', 'John K. Carr', 'Pierre-Olivier Vincent']"
"$633,456",American Sniper,Warner Bros.,"December 25, 2014 (Domestic)",R,2 hr 13 min,,"Navy S.E.A.L. sniper Chris Kyle's pinpoint accuracy saves countless lives on the battlefield and turns him into a legend. Back home with his family after four tours of duty, however, Chris finds that it is the war he can't leave behind.","['Bradley Cooper', 'Sienna Miller', 'Kyle Gallner', 'Cole Konis']","['Clint Eastwood', 'Jason Hall', 'Chris Kyle', 'Scott McEwen', 'Jim DeFelice', 'Bradley Cooper', 'Clint Eastwood', 'Andrew Lazar', 'Robert Lorenz', 'Peter Morgan', 'Tom Stern', 'Joel Cox', 'Gary Roach', 'Charisse Cardenas', 'James J. Murakami']"
"$93,188,384",Godzilla,Warner Bros.,"May 14, 2014 (EMEA)",PG-13,2 hr 3 min,,"The world is beset by the appearance of monstrous creatures, but one of them may be the only one who can save humanity.","['Aaron Taylor-Johnson', 'Elizabeth Olsen', 'Bryan Cranston', 'Ken Watanabe']","['Gareth Edwards', 'Dave Callaham', 'Max Borenstein', 'Ishirô Honda', 'Takeo Murata', 'Jon Jashni', 'Mary Parent', 'Brian Rogers', 'Thomas Tull', 'Alexandre Desplat', 'Seamus McGarvey', 'Bob Ducsay', 'Owen Paterson']"
"$39,327,869",Rio 2,Twentieth Century Fox,"March 20, 2014 (EMEA, APAC)",G,1 hr 41 min,,"It's a jungle out there for Blu, Jewel, and their three kids after they're hurtled from Rio de Janeiro to the wilds of the Amazon. As Blu tries to fit in, he goes beak-to-beak with the vengeful Nigel and meets his father-in-law.","['Jesse Eisenberg', 'Anne Hathaway', 'Jemaine Clement', 'Andy Garcia']","['Carlos Saldanha', 'Don Rhymer', 'Carlos Kotkin', 'Jenny Bicks', 'Yoni Brenner', 'Carlos Saldanha', 'Laurie Craig', 'Carlos Saldanha', 'Bruce Anderson', 'John C. Donkin', 'John Powell', 'Renato Falcão', 'Harry Hitner', 'Randy Trager']"
"$65,575,105",Teenage Mutant Ninja Turtles,Paramount Pictures,"August 7, 2014 (9 markets)",PG-13,1 hr 41 min,,"When a kingpin threatens New York City, a group of mutated turtle warriors must emerge from the shadows to protect their home.","['Megan Fox', 'Will Arnett', 'William Fichtner', 'Noel Fisher']","['Jonathan Liebesman', 'Josh Appelbaum', 'André Nemec', 'Evan Daugherty', 'Peter Laird', 'Kevin Eastman', 'Michael Bay', 'Ian Bryce', 'Andrew Form', 'Brad Fuller', 'Scott Mednick', 'Galen Walker', 'Brian Tyler', 'Lula Carvalho', 'Joel Negron', 'Glen Scantlebury', 'Neil Spisak']"
"$69,050,279",The Lego Movie,Warner Bros.,"February 6, 2014 (19 markets)",PG,1 hr 40 min,,"An ordinary LEGO construction worker, thought to be the prophesied as ""special"", is recruited to join a quest to stop an evil tyrant from gluing the LEGO universe into eternal stasis.","['Chris Pratt', 'Will Ferrell', 'Elizabeth Banks', 'Will Arnett']","['Phil Lord', 'Christopher Miller', 'Phil Lord', 'Christopher Miller', 'Dan Hageman', 'Kevin Hageman', 'Phil Lord', 'Christopher Miller', 'Ole Kirk Christiansen', 'Godtfred Kirk Christiansen', 'Jens Nygaard Knudsen', 'Roy Lee', 'Dan Lin', 'Mark Mothersbaugh', 'Pablo Plaisted', 'David Burrows', 'Chris McKay', 'Grant Freckelton']"
"$43,899,340",Lucy,Universal Pictures,"July 25, 2014 (Domestic)",R,1 hr 29 min,,"A woman, accidentally caught in a dark deal, turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic.","['Scarlett Johansson', 'Morgan Freeman', 'Choi Min-sik', 'Amr Waked']","['Luc Besson', 'Luc Besson', 'Virginie Besson-Silla', 'Éric Serra', 'Thierry Arbogast', 'Julien Rey', 'Hugues Tissandier']"
"$25,447,444",Penguins of Madagascar,Twentieth Century Fox,"November 14, 2014 (China)",PG,1 hr 32 min,,"Skipper, Kowalski, Rico and Private join forces with undercover organization The North Wind to stop the villainous Dr. Octavius Brine from destroying the world as we know it.","['Tom McGrath', 'Chris Miller', 'Christopher Knights', 'Conrad Vernon']","['Eric Darnell', 'Simon J. Smith', 'Michael Colton', 'John Aboud', 'Brandon Sawyer', 'Alan Schoolcraft', 'Brent Simons', 'Michael Colton', 'John Aboud', 'Lara Breay', 'Mark Swift', 'Lorne Balfe', 'Nick Kenway', 'Shannon Jeffries']"
"$28,760,246",Edge of Tomorrow,Warner Bros.,"May 28, 2014 (EMEA)",PG-13,1 hr 53 min,,"A soldier fighting aliens gets to relive the same day over and over again, the day restarting every time he dies.","['Tom Cruise', 'Emily Blunt', 'Bill Paxton', 'Brendan Gleeson']","['Doug Liman', 'Christopher McQuarrie', 'Jez Butterworth', 'John-Henry Butterworth', 'Hiroshi Sakurazaka', 'Jason Hoffs', 'Gregory Jacobs', 'Tom Lassally', 'Jeffrey Silver', 'Erwin Stoff', 'Christophe Beck', 'Dion Beebe', 'James Herbert', 'Laura Jennings', 'Oliver Scholl']"
"$37,513,109",Gone Girl,Twentieth Century Fox,"October 2, 2014 (23 markets)",R,2 hr 29 min,,"With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.","['Ben Affleck', 'Rosamund Pike', 'Neil Patrick Harris', 'Tyler Perry']","['David Fincher', 'Gillian Flynn', 'Gillian Flynn', 'Ceán Chaffin', 'Joshua Donen', 'Arnon Milchan', 'Reese Witherspoon', 'Trent Reznor', 'Atticus Ross', 'Jeff Cronenweth', 'Kirk Baxter', 'Donald Graham Burt']"
"$17,100,520",Night at the Museum: Secret of the Tomb,Twentieth Century Fox,"December 17, 2014 (Egypt)",PG,1 hr 38 min,,"Larry spans the globe, uniting favorite and new characters while embarking on an epic quest to save the magic before it's gone forever.","['Ben Stiller', 'Robin Williams', 'Owen Wilson', 'Dick Van Dyke']","['Shawn Levy', 'David Guion', 'Michael Handelman', 'Mark Friedman', 'David Guion', 'Michael Handelman', 'Thomas Lennon', 'Robert Ben Garant', 'Chris Columbus', 'Shawn Levy', 'Mark Radcliffe', 'Alan Silvestri', 'Guillermo Navarro', 'Dean Zimmerman', 'Martin Whist']"
"$43,720,472",Noah,Paramount Pictures,"March 20, 2014 (South Korea)",PG-13,2 hr 18 min,,Noah is chosen by God to undertake a momentous mission before an apocalyptic flood cleanses the world.,"['Russell Crowe', 'Jennifer Connelly', 'Anthony Hopkins', 'Emma Watson']","['Darren Aronofsky', 'Darren Aronofsky', 'Ari Handel', 'Darren Aronofsky', 'Scott Franklin', 'Arnon Milchan', 'Mary Parent', 'Clint Mansell', 'Matthew Libatique', 'Andrew Weisblum', 'Mark Friedberg']"
"$32,512,804",The Maze Runner,Twentieth Century Fox,"September 11, 2014 (APAC, LATAM)",PG-13,1 hr 53 min,,"Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow ""runners"" for a shot at escape.","[""Dylan O'Brien"", 'Kaya Scodelario', 'Will Poulter', 'Thomas Brodie-Sangster']","['Wes Ball', 'Noah Oppenheim', 'Grant Pierce Myers', 'T.S. Nowlin', 'James Dashner', 'Marty Bowen', 'Wyck Godfrey', 'Ellen Goldsmith-Vein', 'Lee Stollman', 'John Paesano', 'Enrique Chediak', 'Dan Zimmerman', 'Marc Fisichella']"
"$45,038,460",300: Rise of an Empire,Warner Bros.,"March 5, 2014 (EMEA)",R,1 hr 42 min,,"Greek general Themistocles of Athens leads the naval charge against invading Persian forces led by mortal-turned-god Xerxes and Artemisia, vengeful commander of the Persian navy.","['Sullivan Stapleton', 'Eva Green', 'Lena Headey', 'Hans Matheson']","['Noam Murro', 'Zack Snyder', 'Kurt Johnstad', 'Frank Miller', 'Mark Canton', 'Bernie Goldmann', 'Gianni Nunnari', 'Deborah Snyder', 'Zack Snyder', 'Tom Holkenborg', 'Simon Duggan', 'David Brenner', 'Wyatt Smith', 'Patrick Tatopoulos']"
"$57,071,445",22 Jump Street,Sony Pictures Releasing,"June 5, 2014 (Netherlands)",R,1 hr 52 min,,"After making their way through high school (twice), big changes are in store for officers Schmidt and Jenko when they go deep undercover at a local college.","['Channing Tatum', 'Jonah Hill', 'Ice Cube', 'Nick Offerman']","['Phil Lord', 'Christopher Miller', 'Michael Bacall', 'Oren Uziel', 'Rodney Rothman', 'Michael Bacall', 'Jonah Hill', 'Patrick Hasburgh', 'Stephen J. Cannell', 'Jonah Hill', 'Neal H. Moritz', 'Channing Tatum', 'Mark Mothersbaugh', 'Barry Peterson', 'Keith Brachmann', 'David Rennie', 'Steve Saklad']"
"$48,002,523",The Fault in Our Stars,Twentieth Century Fox,"June 4, 2014 (Iceland)",PG-13,2 hr 6 min,,"Hazel and Gus are teenagers who meet at a cancer support group and fall in love. They both share the same acerbic wit and a love of books, especially ""An Imperial Affliction"", so they embark on a journey to visit an author in Amsterdam.","['Shailene Woodley', 'Ansel Elgort', 'Nat Wolff', 'Laura Dern']","['Josh Boone', 'Scott Neustadter', 'Michael H. Weber', 'John Green', 'Marty Bowen', 'Wyck Godfrey', 'Mike Mogis', 'Nate Walcott', 'Ben Richardson', 'Robb Sullivan', 'Molly Hughes']"
"$54,607,747",Divergent,Lionsgate Films,"March 20, 2014 (EMEA, APAC)",PG-13,2 hr 19 min,,"In a world divided by factions based on virtues, Tris learns she's Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before it's too late.","['Shailene Woodley', 'Theo James', 'Kate Winslet', 'Jai Courtney']","['Neil Burger', 'Evan Daugherty', 'Vanessa Taylor', 'Veronica Roth', 'Lucy Fisher', 'Pouya Shahbazian', 'Douglas Wick', 'Tom Holkenborg', 'Alwin H. Küchler', 'Richard Francis-Bruce', 'Nancy Richardson', 'Andy Nicholson']"
"$18,966,676",Paddington,Dimension Films,"November 27, 2014 (LATAM)",PG,1 hr 35 min,,"A young Peruvian bear travels to London in search of a home. Finding himself lost and alone at Paddington Station, he meets the kindly Brown family, who offer him a temporary haven.","['Hugh Bonneville', 'Sally Hawkins', 'Julie Walters', 'Jim Broadbent']","['Paul King', 'Paul King', 'Hamish McColl', 'Paul King', 'Michael Bond', 'David Heyman', 'Nick Urata', 'Erik Wilson', 'Mark Everson', 'Gary Williamson']"
"$32,207,057",Mr. Peabody & Sherman,Twentieth Century Fox,"February 7, 2014 (United Kingdom)",PG,1 hr 32 min,,"Sherman, a young boy, misuses a time machine made by his scientist father Mr. Peabody and causes the world history to go haywire. It is now up to Mr. Peabody to rescue his son and the world.","['Ty Burrell', 'Max Charles', 'Stephen Colbert', 'Leslie Mann']","['Rob Minkoff', 'Jay Ward', 'Craig Wright', 'Robert Ben Garant', 'Thomas Lennon', 'Jason Clark', 'Ted Key', 'Michael McCullers', 'Rob Minkoff', 'Denise Nolan Cascino', 'Alex Schwartz', 'Danny Elfman', 'Michael Andrews', 'David James', 'Timothy Lamb', 'Ruben Perez', 'Alexandre Puvilland', 'Priscilla Wong']"
"$49,033,915",Neighbors,Universal Pictures,"May 8, 2014 (EMEA, APAC)",R,1 hr 37 min,,"After they are forced to live next to a fraternity house, a couple with a newborn baby do whatever they can to take them down.","['Seth Rogen', 'Rose Byrne', 'Zac Efron', 'Lisa Kudrow']","['Nicholas Stoller', 'Andrew Jay Cohen', ""Brendan O'Brien"", 'Evan Goldberg', 'Seth Rogen', 'James Weaver', 'Michael Andrews', 'Brandon Trost', 'Zene Baker', 'Julie Berghoff']"
"$24,115,934",Exodus: Gods and Kings,Twentieth Century Fox,"December 4, 2014 (APAC)",PG-13,2 hr 30 min,,"The defiant leader Moses rises up against Egyptian Pharaoh Ramses II, setting six hundred thousand slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues.","['Christian Bale', 'Joel Edgerton', 'Ben Kingsley', 'Sigourney Weaver']","['Ridley Scott', 'Adam Cooper', 'Bill Collage', 'Jeffrey Caine', 'Steven Zaillian', 'Peter Chernin', 'Mark Huffam', 'Michael Schaefer', 'Ridley Scott', 'Jenno Topping', 'Alberto Iglesias', 'Dariusz Wolski', 'Billy Rich', 'Arthur Max']"
"$37,134,255",Annabelle,Warner Bros.,"September 23, 2014 (Israel)",R,1 hr 39 min,,A couple begins to experience terrifying supernatural occurrences involving a vintage doll shortly after their home is invaded by satanic cultists.,"['Ward Horton', 'Annabelle Wallis', 'Alfre Woodard', 'Tony Amendola']","['John R. Leonetti', 'Gary Dauberman', 'Peter Safran', 'James Wan', 'Joseph Bishara', 'James Kniest', 'Tom Elkins', 'Bob Ziembicki']"
"$29,800,263",Hercules,Paramount Pictures,"July 23, 2014 (EMEA, APAC)",PG-13,1 hr 38 min,,"Having endured his legendary twelve labors, Hercules, the Greek demigod, has his life as a sword-for-hire tested when the King of Thrace and his daughter seek his aid in defeating a tyrannical warlord.","['Dwayne Johnson', 'John Hurt', 'Ian McShane', 'Joseph Fiennes']","['Brett Ratner', 'Ryan J. Condal', 'Evan Spiliotopoulos', 'Steve Moore', 'Beau Flynn', 'Barry Levine', 'Brett Ratner', 'Fernando Velázquez', 'Johannes Vogel', 'Dante Spinotti', 'Mark Helfrich', 'Julia Wong', 'Jean-Vincent Puzos']"
"$21,681,430",RoboCop,Sony Pictures Releasing,"January 30, 2014 (APAC)",PG-13,1 hr 57 min,,"In 2028 Detroit, when Alex Murphy, a loving husband, father and good cop, is critically injured in the line of duty, the multinational conglomerate OmniCorp sees their chance for a part-man, part-robot police officer.","['Joel Kinnaman', 'Gary Oldman', 'Michael Keaton', 'Abbie Cornish']","['José Padilha', 'Joshua Zetumer', 'Edward Neumeier', 'Michael Miner', 'Edward Neumeier', 'Michael Miner', 'Marc Abraham', 'Eric Newman', 'Pedro Bromfman', 'Lula Carvalho', 'Peter McNulty', 'Daniel Rezende', 'Martin Whist']"
"$479,352",The Imitation Game,The Weinstein Company,"November 14, 2014 (United Kingdom)",PG-13,1 hr 54 min,Biography Drama Thriller War,"During World War II, the English mathematical genius Alan Turing tries to crack the German Enigma code with help from fellow mathematicians while attempting to come to terms with his troubled private life.","['Benedict Cumberbatch', 'Keira Knightley', 'Matthew Goode', 'Allen Leech']","['Morten Tyldum', 'Graham Moore', 'Andrew Hodges', 'Nora Grossman', 'Ido Ostrowsky', 'Teddy Schwarzman', 'Alexandre Desplat', 'Oscar Faura', 'William Goldenberg', 'Maria Djurkovic']"
"$28,875,635",Non-Stop,Universal Pictures,"February 19, 2014 (Philippines)",PG-13,1 hr 46 min,,"An air marshal springs into action during a transatlantic flight after receiving a series of text messages demanding $150 million into an off-shore account, or someone will die every 20 minutes.","['Liam Neeson', 'Julianne Moore', 'Scoot McNairy', 'Michelle Dockery']","['Jaume Collet-Serra', 'John W. Richardson', 'Christopher Roach', 'Ryan Engle', 'John W. Richardson', 'Christopher Roach', 'Alex Heineman', 'Andrew Rona', 'Joel Silver', 'John Ottman', 'Flavio Martínez Labiano', 'Jim May', 'Alec Hammond']"
"$23,514,615",Dracula Untold,Universal Pictures,"September 9, 2014 (Israel)",PG-13,1 hr 32 min,,"As his kingdom is being threatened by the Turks, young prince Vlad Tepes must become a monster feared by his own people in order to obtain the power needed to protect his own family, and the families of his kingdom.","['Luke Evans', 'Dominic Cooper', 'Sarah Gadon', 'Art Parkinson']","['Gary Shore', 'Matt Sazama', 'Burk Sharpless', 'Bram Stoker', 'Michael De Luca', 'Ramin Djawadi', 'John Schwartzman', 'Richard Pearson', 'François Audouy']"
"$15,879,645",The Expendables 3,Lionsgate Films,"August 7, 2014 (EMEA, APAC)",PG-13,2 hr 6 min,Action Adventure Thriller,"Barney augments his team with new blood for a personal battle: to take down Conrad Stonebanks, the Expendables co-founder and notorious arms trader who is hell bent on wiping out Barney and every single one of his associates.","['Sylvester Stallone', 'Jason Statham', 'Jet Li', 'Antonio Banderas']","['Patrick Hughes', 'Sylvester Stallone', 'Creighton Rothenberger', 'Katrin Benedikt', 'Sylvester Stallone', 'Dave Callaham', 'Avi Lerner', 'Danny Lerner', 'Kevin King Templeton', 'John Thompson', 'Les Weldon', 'Brian Tyler', 'Peter Menzies Jr.', 'Sean Albertson', 'Paul Harb', 'Daniel T. Dorrance']"
"$31,051,923",Into the Woods,Walt Disney Studios Motion Pictures,"December 24, 2014 (South Korea)",PG,2 hr 5 min,,A witch tasks a childless baker and his wife with procuring magical items from classic fairy tales to reverse the curse put on their family tree.,"['Anna Kendrick', 'Meryl Streep', 'Chris Pine', 'Emily Blunt']","['Rob Marshall', 'James Lapine', 'Stephen Sondheim', 'James Lapine', 'John DeLuca', 'Rob Marshall', 'Callum McDougall', 'Marc Platt', 'Dion Beebe', 'Wyatt Smith', 'Dennis Gassner']"
"$23,702,421",Fury,Sony Pictures Releasing,"October 17, 2014 (Domestic)",R,2 hr 14 min,,"A grizzled tank commander makes tough decisions as he and his crew fight their way across Germany in April, 1945.","['Brad Pitt', 'Shia LaBeouf', 'Logan Lerman', 'Michael Peña']","['David Ayer', 'David Ayer', 'David Ayer', 'Bill Block', 'John Lesher', 'Ethan Smith', 'Steven Price', 'Roman Vasyanov', 'Jay Cassidy', 'Dody Dorn', 'Andrew Menzies']"
"$17,844,939",Need for Speed,Walt Disney Studios Motion Pictures,"March 12, 2014 (EMEA, APAC)",PG-13,2 hr 12 min,,"Fresh from prison, a street racer who was framed by a wealthy business associate joins a cross-country race with revenge in mind. His ex-partner, learning of the plan, places a massive bounty on his head as the race begins.","['Aaron Paul', 'Dominic Cooper', 'Imogen Poots', 'Kid Cudi']","['Scott Waugh', 'George Gatins', 'George Gatins', 'John Gatins', 'John Gatins', ""Patrick O'Brien"", 'Mark Sourian', 'Nathan Furst', 'Shane Hurlbut', 'Paul Rubell', 'Scott Waugh', 'Jon Hutman']"
"$24,763,752",The Other Woman,Twentieth Century Fox,"April 17, 2014 (APAC)",PG-13,1 hr 49 min,,"After discovering that her boyfriend is married, Carly meets the wife he's been betraying; when yet another affair is discovered, all three women team up to plot revenge on the three-timing S.O.B.","['Cameron Diaz', 'Leslie Mann', 'Kate Upton', 'Nikolaj Coster-Waldau']","['Nick Cassavetes', 'Melissa K. Stack', 'Julie Yorn', 'Aaron Zigman', 'Robert Fraisse', 'Jim Flynn', 'Alan Heim', 'Dan Davis']"
"$34,137,828",The Equalizer,Sony Pictures Releasing,"September 24, 2014 (Belgium)",R,2 hr 12 min,,A man who believes he has put his mysterious past behind him cannot stand idly by when he meets a young girl under the control of ultra-violent Russian gangsters.,"['Denzel Washington', 'Marton Csokas', 'Chloë Grace Moretz', 'David Harbour']","['Antoine Fuqua', 'Richard Wenk', 'Michael Sloan', 'Richard Lindheim', 'Todd Black', 'Jason Blumenthal', 'Tony Eldridge', 'Mace Neufeld', 'Alex Siskin', 'Michael Sloan', 'Steve Tisch', 'Denzel Washington', 'Harry Gregson-Williams', 'Mauro Fiore', 'John Refoua', 'Naomi Shohan']"
"$230,204",Breakup Buddies,China Lion Film Distribution,"September 30, 2014 (China)",,1 hr 56 min,Comedy Drama Romance,"Recently cuckolded and reeling from a messy divorce, a hapless former singer hits the road and the bar with his all-too-helpful best bud.","['Huang Bo', 'Zheng Xu', 'Quan Yuan', 'Dongyu Zhou']","['Ning Hao', 'Runnian Dong', 'Xiaohang Sun', 'Aina Xing', 'Xiaojun Yue', 'Disa Zhang', 'Yifan Zhang', 'Yang Du', 'Hong Ling', 'Yibing Wang', 'Nathan Wang', 'Xiaofei Song', 'Su Wang']"
,Stand by Me Doraemon,,"July 31, 2014 (Hong Kong)",,1 hr 35 min,Animation Comedy Drama Family Sci-Fi,What will happen to Nobita's life after Doraemon leaves?,"['Wasabi Mizuta', 'Megumi Ôhara', 'Satoshi Tsumabuki', 'Yumi Kakazu']","['Tony Oliver', 'Ryuichi Yagi', 'Takashi Yamazaki', 'Fujio F. Fujiko', 'Takashi Yamazaki', 'Keiichiro Moriya', 'Maiko Okada', 'Kiyoko Shibuya', 'Shunsuke Ôkura', 'Naoki Satô']"
