Domestic Opening,Name,Domestic Distributor,Earliest Release Date,MPAA,Running Time,Genres,Overview,Actors,Film makers
"$28,103,367",Starsky & Hutch,Warner Bros.,"March 5, 2004 (Domestic)",PG-13,1 hr 41 min,,"Two streetwise cops bust criminals in their red and white Ford Gran Torino, with the help of a police snitch called ""Huggy Bear"".","['Ben Stiller', 'Owen Wilson', 'Snoop Dogg', 'Vince Vaughn']","['Todd Phillips', 'William Blinn', 'Stevie Long', ""John O'Brien"", ""John O'Brien"", 'Todd Phillips', 'Scot Armstrong', 'William Blinn', 'Stuart Cornfeld', 'Akiva Goldsman', 'Tony Ludwig', 'Alan Riche', 'Theodore Shapiro', 'Barry Peterson', 'Leslie Jones', 'Ed Verreaux']"
"$11,600,000",Shall We Dance?,Miramax,"October 15, 2004 (Domestic)",PG-13,1 hr 46 min,,"A romantic comedy where a bored, overworked Estate Lawyer, upon first sight of a beautiful instructor, signs up for ballroom dancing lessons.","['Richard Gere', 'Jennifer Lopez', 'Susan Sarandon', 'Stanley Tucci']","['Peter Chelsom', 'Masayuki Suô', 'Audrey Wells', 'Simon Fields', 'John Altman', 'Gabriel Yared', 'John de Borman', 'Charles Ireland', 'Robert Leighton', 'Caroline Hanania']"
"$30,070,196",Dodgeball: A True Underdog Story,Twentieth Century Fox,"June 18, 2004 (Domestic)",PG-13,1 hr 32 min,,A group of misfits enter a Las Vegas dodgeball tournament in order to save their cherished local gym from the onslaught of a corporate health fitness chain.,"['Ben Stiller', 'Christine Taylor', 'Vince Vaughn', 'Rip Torn']","['Rawson Marshall Thurber', 'Rawson Marshall Thurber', 'Stuart Cornfeld', 'Ben Stiller', 'Theodore Shapiro', 'Jerzy Zielinski', 'Alan Baumgarten', 'Maher Ahmad']"
"$13,687,087",Alexander,Warner Bros.,"November 21, 2004 (Croatia)",R,2 hr 55 min,,"Alexander, the King of Macedonia and one of the greatest army leaders in the history of warfare, conquers much of the known world.","['Colin Farrell', 'Anthony Hopkins', 'Rosario Dawson', 'Angelina Jolie']","['Oliver Stone', 'Oliver Stone', 'Christopher Kyle', 'Laeta Kalogridis', 'Moritz Borman', 'Jon Kilik', 'Thomas Schühly', 'Iain Smith', 'Vangelis', 'Rodrigo Prieto', 'Yann Hervé', 'Gladys Joujou', 'Alex Márquez', 'Thomas J. Nordberg', 'Jan Roelfs']"
"$4,001,890",The Phantom of the Opera,Warner Bros.,"December 10, 2004 (APAC, EMEA)",PG-13,2 hr 23 min,,A young soprano becomes the obsession of a disfigured and murderous musical genius who lives beneath the Paris Opéra House.,"['Gerard Butler', 'Emmy Rossum', 'Patrick Wilson', 'Miranda Richardson']","['Joel Schumacher', 'Gaston Leroux', 'Andrew Lloyd Webber', 'Andrew Lloyd Webber', 'Joel Schumacher', 'Andrew Lloyd Webber', 'John Mathieson', 'Terry Rawlings', 'Anthony Pratt']"
"$25,600,000",Kill Bill: Vol. 2,Miramax,"April 16, 2004 (Domestic)",R,2 hr 17 min,,"The Bride continues her quest of vengeance against her former boss and lover Bill, the reclusive bouncer Budd, and the treacherous, one-eyed Elle.","['Uma Thurman', 'David Carradine', 'Michael Madsen', 'Daryl Hannah']","['Quentin Tarantino', 'Quentin Tarantino', 'Quentin Tarantino', 'Uma Thurman', 'Lawrence Bender', 'Robert Rodriguez', 'Robert Richardson', 'Sally Menke', 'Jiuping Cao', 'David Wasco']"
"$13,880,771",Home on the Range,Walt Disney Studios Motion Pictures,"April 2, 2004 (Domestic)",PG,1 hr 16 min,,"To save their farm, the resident animals go bounty hunting for a notorious outlaw.","['Judi Dench', 'Cuba Gooding Jr.', 'Jennifer Tilly', 'Randy Quaid']","['Will Finn', 'John Sanford', 'Will Finn', 'John Sanford', 'Will Finn', 'John Sanford', 'Michael LaBash', 'Sam J. Levine', 'Mark Kennedy', 'Robert Lence', 'Keith Baxter', 'Mike Kunkel', 'Jason Lethcoe', 'Donnie Long', 'Michael Lucker', 'John Norton', 'Shirley Pierce', 'Brian Pimental', 'David Moses Pimentel', 'Ralph Zondag', 'Davy Liu', 'Don Hall', 'Alice Dewey Goldstone', 'Alan Menken', 'Alan Menken', 'H. Lee Peterson', 'Tim Rice', 'David Cutler']"
"$32,018,216",The SpongeBob SquarePants Movie,Paramount Pictures,"November 19, 2004 (Domestic)",PG,1 hr 27 min,,"SpongeBob takes leave from Bikini Bottom in order to track down, with Patrick, King Neptune's stolen crown.","['Tom Kenny', 'Jeffrey Tambor', 'Rodger Bumpass', 'Carolyn Lawrence']","['Stephen Hillenburg', 'Mark Osborne', 'Derek Drymon', 'Tim Hill', 'Stephen Hillenburg', 'Kent Osborne', 'Aaron Springer', 'Paul Tibbitt', 'Stephen Hillenburg', 'Stephen Hillenburg', 'Albie Hecht', 'Stephen Hillenburg', 'Julia Pistor', 'Steve Belfer', 'Gregor Narholz', 'Jerzy Zielinski', 'Lynn Hobson', 'Nick Jennings', 'Chris L. Spellman']"
"$22,956,453",The Princess Diaries 2: Royal Engagement,Walt Disney Studios Motion Pictures,"August 11, 2004 (Domestic)",,1 hr 53 min,Comedy Family Romance,"Now settled in Genovia, Princess Mia faces a new revelation: she is being primed for an arranged marriage to an English suitor.","['Anne Hathaway', 'Callum Blue', 'Julie Andrews', 'Hector Elizondo']","['Garry Marshall', 'Meg Cabot', 'Gina Wendkos', 'Shonda Rhimes', 'Shonda Rhimes', 'Debra Martin Chase', 'Whitney Houston', 'Mario Iscovich', 'John Debney', 'Charles Minsky', 'Bruce Green', 'Albert Brenner']"
"$16,100,000",Blade: Trinity,New Line Cinema,"December 8, 2004 (6 markets)",R,1 hr 53 min,,"Blade, now a wanted man by the FBI, must join forces with the Nightstalkers to face his most challenging enemy yet: Dracula.","['Wesley Snipes', 'Kris Kristofferson', 'Parker Posey', 'Ryan Reynolds']","['David S. Goyer', 'David S. Goyer', 'Marv Wolfman', 'Gene Colan', 'Peter Frankfurt', 'David S. Goyer', 'Lynn Harris', 'Wesley Snipes', 'Ramin Djawadi', 'RZA', 'Gabriel Beristain', 'Conrad Smart', 'Howard E. Smith', 'Lucrezia Casta', 'Chris Gorak']"
"$22,751,490",Man on Fire,Twentieth Century Fox,"April 21, 2004 (Domestic)",R,2 hr 26 min,,"In Mexico City, a former CIA operative swears vengeance on those who committed an unspeakable act against the family he was hired to protect.","['Denzel Washington', 'Christopher Walken', 'Dakota Fanning', 'Radha Mitchell']","['Tony Scott', 'A.J. Quinnell', 'Brian Helgeland', 'Lucas Foster', 'Arnon Milchan', 'Tony Scott', 'Harry Gregson-Williams', 'Paul Cameron', 'Christian Wagner', 'Benjamín Fernández', 'Chris Seagers']"
"$24,432,195",Mean Girls,Paramount Pictures,"April 30, 2004 (Domestic)",PG-13,1 hr 37 min,,"Cady Heron is a hit with The Plastics, the A-list girl clique at her new school, until she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.","['Lindsay Lohan', 'Jonathan Bennett', 'Rachel McAdams', 'Tina Fey']","['Mark Waters', 'Rosalind Wiseman', 'Tina Fey', 'Lorne Michaels', 'Rolfe Kent', 'Daryn Okada', 'Wendy Greene Bricmont', 'Cary White']"
"$23,036,273",Resident Evil: Apocalypse,Screen Gems,"September 10, 2004 (Domestic, EMEA)",R,1 hr 34 min,,"Alice wakes up in the Raccoon City hospital after the area has been overrun by zombies, and must now make it out of the city before a nuclear bomb is dropped.","['Milla Jovovich', 'Sienna Guillory', 'Eric Mabius', 'Oded Fehr']","['Alexander Witt', 'Paul W.S. Anderson', 'Paul W.S. Anderson', 'Jeremy Bolt', 'Don Carmody', 'Jeff Danna', 'Derek Rogers', 'Christian Sebaldt', 'Eddie Hamilton', 'Paul D. Austerberry']"
"$20,039,730",Ray,Universal Pictures,"October 29, 2004 (Domestic)",PG-13,2 hr 32 min,,"The story of the life and career of the legendary rhythm and blues musician Ray Charles, from his humble beginnings in the South, where he went blind at age seven, to his meteoric rise to stardom during the 1950s and 1960s.","['Jamie Foxx', 'Regina King', 'Kerry Washington', 'Clifton Powell']","['Taylor Hackford', 'Taylor Hackford', 'James L. White', 'James L. White', 'Howard Baldwin', 'Karen Elise Baldwin', 'Stuart Benjamin', 'Taylor Hackford', 'Craig Armstrong', 'Pawel Edelman', 'Paul Hirsch', 'Stephen Altman']"
"$13,464,745",The Notebook,New Line Cinema,"June 25, 2004 (EMEA, Domestic)",PG-13,2 hr 3 min,,An elderly man reads to a woman with dementia the story of two young lovers whose romance is threatened by the difference in their respective social classes.,"['Gena Rowlands', 'James Garner', 'Rachel McAdams', 'Ryan Gosling']","['Nick Cassavetes', 'Jeremy Leven', 'Jan Sardi', 'Nicholas Sparks', 'Lynn Harris', 'Mark Johnson', 'Aaron Zigman', 'Robert Fraisse', 'Alan Heim', 'Sarah Knowles']"
"$21,022,111",The Forgotten,Revolution Studios,"September 24, 2004 (Domestic)",PG-13,1 hr 31 min,,"After being told that their children never existed, a man and woman soon discover there is a much bigger enemy at work.","['Julianne Moore', 'Dominic West', 'Christopher Kovaleski', 'Matthew Pleszewicz']","['Joseph Ruben', 'Gerald Di Pego', 'Bruce Cohen', 'Dan Jinks', 'Joe Roth', 'James Horner', 'Anastas N. Michos', 'Richard Francis-Bruce', 'Bill Groom']"
"$220,524",Finding Neverland,Miramax,"October 29, 2004 (United Kingdom)",PG,1 hr 46 min,,The story of Sir J.M. Barrie's friendship with a family who inspired him to create Peter Pan.,"['Johnny Depp', 'Kate Winslet', 'Julie Christie', 'Radha Mitchell']","['Marc Forster', 'Allan Knee', 'David Magee', 'Nellie Bellflower', 'Richard N. Gladstein', 'Jan A.P. Kaczmarek', 'Roberto Schaefer', 'Matt Chesse', 'Gemma Jackson']"
"$24,289,165",The Chronicles of Riddick,Universal Pictures,"June 11, 2004 (Domestic)",R,1 hr 59 min,,"The wanted criminal Richard Bruno Riddick arrives on a planet called Helion Prime and finds himself up against an invading empire called the Necromongers, an army that plans to convert or kill all humans in the universe.","['Vin Diesel', 'Judi Dench', 'Colm Feore', 'Thandiwe Newton']","['David Twohy', 'Jim Wheat', 'Ken Wheat', 'David Twohy', 'Camille Brown', 'Vin Diesel', 'Scott Kroopf', 'Graeme Revell', 'Hugh Johnson', 'Tracy Adams', 'Martin Hunter', 'Dennis Virkler', 'Holger Gross']"
"$7,707,972",Closer,Sony Pictures Releasing,"December 3, 2004 (Domestic)",R,1 hr 44 min,,The relationships of two couples become complicated and deceitful when the man from one couple meets the woman of the other.,"['Natalie Portman', 'Jude Law', 'Clive Owen', 'Julia Roberts']","['Mike Nichols', 'Patrick Marber', 'Patrick Marber', 'Cary Brokaw', 'John Calley', 'Mike Nichols', 'Stephen Goldblatt', 'John Bloom', 'Antonia Van Drimmelen', 'Tim Hatley']"
"$19,676,748",White Chicks,Sony Pictures Releasing,"June 23, 2004 (Domestic)",PG-13,1 hr 49 min,,Two disgraced FBI agents go way undercover in an effort to protect hotel heiresses the Wilson sisters from a kidnapping plot.,"['Marlon Wayans', 'Shawn Wayans', 'Busy Philipps', 'Maitland Ward']","['Keenen Ivory Wayans', 'Keenen Ivory Wayans', 'Shawn Wayans', 'Marlon Wayans', 'Andrew McElfresh', 'Michael Anthony Snowden', 'Xavier Cook', 'Keenen Ivory Wayans', 'Shawn Wayans', 'Marlon Wayans', 'Rick Alvarez', 'Lee R. Mayes', 'Keenen Ivory Wayans', 'Marlon Wayans', 'Shawn Wayans', 'Teddy Castellucci', 'Steven Bernstein', 'Jeff Gourson', 'Stuart H. Pappé', 'Paul Peters']"
"$207,042",Sideways,Fox Searchlight,"October 22, 2004 (Domestic)",R,2 hr 7 min,,"Two men reaching middle age with not much to show but disappointment embark on a week-long road trip through California's wine country, just as one is about to take a trip down the aisle.","['Paul Giamatti', 'Thomas Haden Church', 'Virginia Madsen', 'Sandra Oh']","['Alexander Payne', 'Rex Pickett', 'Alexander Payne', 'Jim Taylor', 'Michael London', 'Rolfe Kent', 'Phedon Papamichael', 'Kevin Tent', 'Jane Ann Stewart']"
"$18,829,435",Hidalgo,Walt Disney Studios Motion Pictures,"March 5, 2004 (Domestic)",PG-13,2 hr 16 min,,"In 1890, a down-and-out cowboy and his horse travel to Arabia to compete in a deadly cross desert horse race.","['Viggo Mortensen', 'Omar Sharif', 'Zuleikha Robinson', 'Louise Lombard']","['Joe Johnston', 'John Fusco', 'Casey Silver', 'James Newton Howard', 'Shelly Johnson', 'Robert Dalva', 'Barry Robison']"
"$21,406,781",The Stepford Wives,Paramount Pictures,"June 11, 2004 (Domestic)",PG-13,1 hr 33 min,,The secret to a Stepford wife lies behind the doors of the Men's Association.,"['Nicole Kidman', 'Bette Midler', 'Matthew Broderick', 'Glenn Close']","['Frank Oz', 'Ira Levin', 'Paul Rudnick', 'Donald De Line', 'Gabriel Grunfeld', 'Scott Rudin', 'Edgar J. Scherick', 'David Arnold', 'Rob Hahn', 'Jay Rabinowitz', 'Jackson De Govia']"
"$18,276,468",Saw,Lionsgate Films,"October 1, 2004 (United Kingdom)",R,1 hr 43 min,,"Two strangers awaken in a room with no recollection of how they got there, and soon discover they're pawns in a deadly game perpetrated by a notorious serial killer.","['Cary Elwes', 'Leigh Whannell', 'Danny Glover', 'Ken Leung']","['James Wan', 'Leigh Whannell', 'James Wan', 'Leigh Whannell', 'Mark Burg', 'Gregg Hoffman', 'Oren Koules', 'Charlie Clouser', 'David A. Armstrong', 'Kevin Greutert', 'Julie Berghoff']"
"$26,722,575",Dawn of the Dead,Universal Pictures,"March 19, 2004 (Domestic)",R,1 hr 41 min,,"A nurse, a policeman, a young married couple, a salesman and other survivors of a worldwide plague that is producing aggressive, flesh-eating zombies, take refuge in a mega Midwestern shopping mall.","['Sarah Polley', 'Ving Rhames', 'Mekhi Phifer', 'Jake Weber']","['Zack Snyder', 'George A. Romero', 'James Gunn', 'Marc Abraham', 'Eric Newman', 'Richard P. Rubinstein', 'Tyler Bates', 'Matthew F. Leonetti', 'Niven Howie', 'Andrew Neskoromny']"
"$269,225",Kung Fu Hustle,Sony Pictures Classics,"December 23, 2004 (APAC, China)",R,1 hr 39 min,,"In Shanghai, China in the 1940s, a wannabe gangster aspires to join the notorious ""Axe Gang"" while residents of a housing complex exhibit extraordinary powers in defending their turf.","['Stephen Chow', 'Wah Yuen', 'Qiu Yuen', 'Siu-Lung Leung']","['Stephen Chow', 'Stephen Chow', 'Kan-Cheung Tsang', 'Xin Huo', 'Man-Keung Chan', 'Stephen Chow', 'Bo-Chu Chui', 'Jeffrey Lau', 'Stephen Chow', 'Ying-Wah Wong', 'Hang-Sang Poon', 'Angie Lam', 'Oliver Wong']"
"$22,088,204",Ladder 49,Walt Disney Studios Motion Pictures,"October 1, 2004 (Domestic)",PG-13,1 hr 55 min,Action Drama Thriller,"A firefighter, injured and trapped in a burning building, has flashbacks of his life as he drifts in and out of consciousness. Meanwhile, fellow firefighters led by the Chief attempt to rescue him.","['Joaquin Phoenix', 'John Travolta', 'Jacinda Barrett', 'Robert Patrick']","['Jay Russell', 'Lewis Colick', 'Casey Silver', 'William Ross', 'James L. Carter', 'Bud S. Smith', 'M. Scott Smith', 'Tony Burrough']"
"$23,172,440",Hellboy,Revolution Studios,"April 2, 2004 (Domestic)",PG-13,2 hr 2 min,,"A demon raised from infancy after being conjured by and rescued from the Nazis, grows up to become a defender against the forces of darkness.","['Ron Perlman', 'Doug Jones', 'Selma Blair', 'John Hurt']","['Guillermo del Toro', 'Guillermo del Toro', 'Guillermo del Toro', 'Peter Briggs', 'Mike Mignola', 'Lawrence Gordon', 'Lloyd Levin', 'Mike Richardson', 'Marco Beltrami', 'Guillermo Navarro', 'Peter Amundson', 'Stephen Scott']"
"$17,100,000",The Butterfly Effect,New Line Cinema,"January 22, 2004 (Puerto Rico)",R,1 hr 53 min,,"Evan Treborn suffers blackouts during significant events of his life. As he grows up, he finds a way to remember these lost memories and a supernatural way to alter his life by reading his journal.","['Ashton Kutcher', 'Amy Smart', 'Melora Walters', 'Elden Henson']","['Eric Bress', 'J. Mackye Gruber', 'J. Mackye Gruber', 'Eric Bress', 'Chris Bender', 'A.J. Dix', 'Anthony Rhulen', 'J.C. Spink', 'Michael Suby', 'Matthew F. Leonetti', 'Peter Amundson', 'Douglas Higgins']"
"$21,570,867",Christmas with the Kranks,Revolution Studios,"November 24, 2004 (Domestic, APAC)",PG,1 hr 39 min,,"With their daughter, Blair, away in Peru, Luther and Nora Krank decide to skip Christmas all together until she decides to come home, causing an uproar when they have to celebrate it at the last minute.","['Tim Allen', 'Jamie Lee Curtis', 'Dan Aykroyd', 'M. Emmet Walsh']","['Joe Roth', 'John Grisham', 'Chris Columbus', 'Michael Barnathan', 'Chris Columbus', 'Mark Radcliffe', 'John Debney', 'Don Burgess', 'Nick Moore', 'Garreth Stover']"
"$21,054,283",13 Going on 30,Revolution Studios,"April 23, 2004 (Domestic)",PG-13,1 hr 38 min,,"Unpopular schoolgirl Jenna Rink makes an unusual wish on her birthday. Miraculously, her wish comes true and the 13-year-old Jenna wakes up the next day as a 30-year-old woman.","['Jennifer Garner', 'Mark Ruffalo', 'Judy Greer', 'Andy Serkis']","['Gary Winick', 'Josh Goldsmith', 'Cathy Yuspa', 'Susan Arnold', 'Gina Matthews', 'Donna Roth', 'Theodore Shapiro', 'Don Burgess', 'Susan Littenberg', 'Garreth Stover']"
"$20,018,620",The Manchurian Candidate,Paramount Pictures,"July 30, 2004 (Domestic)",R,2 hr 9 min,,"In the midst of the Gulf War, soldiers are kidnapped and brainwashed for sinister purposes.","['Denzel Washington', 'Liev Schreiber', 'Meryl Streep', 'Kimberly Elise']","['Jonathan Demme', 'Richard Condon', 'George Axelrod', 'Daniel Pyne', 'Dean Georgaris', 'Jonathan Demme', 'Ilona Herzberg', 'Scott Rudin', 'Tina Sinatra', 'Rachel Portman', 'Tak Fujimoto', 'Carol Littleton', 'Craig McKay', 'Kristi Zea']"
"$18,237,568",Secret Window,Sony Pictures Releasing,"March 12, 2004 (Domestic)",PG-13,1 hr 36 min,,A successful writer in the midst of a painful divorce is stalked at his remote lake house by a would-be scribe who accuses him of plagiarism.,"['Johnny Depp', 'Maria Bello', 'John Turturro', 'Timothy Hutton']","['David Koepp', 'Stephen King', 'David Koepp', 'Gavin Polone', 'Philip Glass', 'Geoff Zanelli', 'Fred Murphy', 'Jill Savitt', 'Howard Cummings']"
"$397,472",House of Flying Daggers,Sony Pictures Classics,"July 14, 2004 (China)",PG-13,1 hr 59 min,Action Adventure Drama Romance,"A romantic police captain breaks a beautiful member of a rebel group out of prison to help her rejoin her fellows, but things are not what they seem.","['Ziyi Zhang', 'Takeshi Kaneshiro', 'Andy Lau', 'Dandan Song']","['Yimou Zhang', 'Feng Li', 'Bin Wang', 'Yimou Zhang', 'William Kong', 'Sook Yhun', 'Yimou Zhang', 'Shigeru Umebayashi', 'Xiaoding Zhao', 'Long Cheng', 'Tingxiao Huo']"
"$18,195",Downfall,Newmarket Films,"September 16, 2004 (Germany)",R,2 hr 36 min,Biography Drama History War,"Traudl Junge, the final secretary for Adolf Hitler, tells of the Nazi dictator's final days in his Berlin bunker at the end of WWII.","['Bruno Ganz', 'Alexandra Maria Lara', 'Ulrich Matthes', 'Juliane Köhler']","['Oliver Hirschbiegel', 'Bernd Eichinger', 'Joachim Fest', 'Traudl Junge', 'Melissa Müller', 'Bernd Eichinger', 'Stephan Zacharias', 'Rainer Klausmann', 'Hans Funck', 'Bernd Lepel']"
"$28,416,365",Anchorman: The Legend of Ron Burgundy,DreamWorks Distribution,"July 9, 2004 (Domestic)",PG-13,1 hr 34 min,,"In the 1970s, an anchorman's stint as San Diego's top-rated newsreader is challenged when an ambitious newswoman becomes his co-anchor.","['Will Ferrell', 'Christina Applegate', 'Steve Carell', 'Paul Rudd']","['Adam McKay', 'Will Ferrell', 'Adam McKay', 'Judd Apatow', 'Alex Wurman', 'Thomas E. Ackerman', 'Brent White', 'Clayton Hartley']"
"$16,728,411",Catwoman,Warner Bros.,"July 22, 2004 (Thailand)",PG-13,1 hr 44 min,,"A shy woman, endowed with the speed, reflexes, and senses of a cat, walks a thin line between criminal and hero, even as a detective doggedly pursues her, fascinated by both of her personas.","['Halle Berry', 'Sharon Stone', 'Benjamin Bratt', 'Lambert Wilson']","['Pitof', 'Bob Kane', 'Theresa Rebeck', 'John Brancato', 'Michael Ferris', 'John Brancato', 'Michael Ferris', 'John Rogers', 'Denise Di Novi', 'Edward L. McDonnell', 'Klaus Badelt', 'Thierry Arbogast', 'Sylvie Landra', 'Bill Brzeski']"
,The Chorus,Alliance Atlantis Vivafilm,"March 17, 2004 (EMEA)",PG-13,1 hr 37 min,Drama Music,"Pierre, a successful orchestra conductor, returns home when his mother dies. He stumbles upon an old diary and recollects the childhood school memories and his music teacher Clement Mathieu.","['Gérard Jugnot', 'François Berléand', 'Jean-Baptiste Maunier', 'Kad Merad']","['Christophe Barratier', 'Georges Chaperot', 'René Wheeler', 'René Wheeler', 'Noël-Noël', 'Christophe Barratier', 'Christophe Barratier', 'Philippe Lopes-Curval', 'Arthur Cohn', 'Nicolas Mauvernay', 'Jacques Perrin', 'Bruno Coulais', 'Jean-Jacques Bouhon', 'Dominique Gentil', 'Carlo Varini', 'Yves Deschamps', 'François Chauvaud']"
"$18,054,001",Exorcist: The Beginning,Warner Bros.,"August 20, 2004 (Domestic)",R,1 hr 54 min,,"Years before Father Lankester Merrin helped save Regan MacNeil's soul, he first encounters the demon Pazuzu in East Africa. This is the tale of Father Merrin's initial battle with Pazuzu and the rediscovery of his faith.","['Stellan Skarsgård', 'Izabella Scorupco', ""James D'Arcy"", 'Remy Sweeney']","['Renny Harlin', 'William Peter Blatty', 'William Wisher', 'Caleb Carr', 'Alexi Hawley', 'James G. Robinson', 'Trevor Rabin', 'Vittorio Storaro', 'Mark Goldblatt', 'Todd E. Miller', 'Stefano Maria Ortolani', 'Stefano Maria Ortolani']"
