Domestic Opening,Name,Domestic Distributor,Earliest Release Date,MPAA,Running Time,Genres,Overview,Actors,Film makers
"$40,325,019",The Last Airbender,Paramount Pictures,"July 1, 2010 (Domestic)",PG,1 hr 43 min,,"Aang, a young successor to a long line of Avatars, must master all four elements and stop the Fire Nation from enslaving the Water Tribes and the Earth Kingdom.","['Noah Ringer', 'Nicola Peltz Beckham', 'Jackson Rathbone', 'Dev Patel']","['M. Night Shyamalan', 'M. Night Shyamalan', 'Frank Marshall', 'Sam Mercer', 'M. Night Shyamalan', 'James Newton Howard', 'Andrew Lesnie', 'Conrad Buff IV', 'Philip Messina']"
"$30,833,665",Little Fockers,Universal Pictures,"December 22, 2010 (Domestic, EMEA)",PG-13,1 hr 38 min,,"Family-patriarch Jack Byrnes wants to appoint a successor. Does his son-in-law, the male nurse Greg Focker, have what it takes?","['Ben Stiller', 'Teri Polo', 'Robert De Niro', 'Owen Wilson']","['Paul Weitz', 'Greg Glienna', 'Mary Ruth Clarke', 'John Hamburg', 'Larry Stuckey', 'Robert De Niro', 'John Hamburg', 'Jay Roach', 'Jane Rosenthal', 'Stephen Trask', 'Remi Adefarasin', 'Greg Hayden', 'Leslie Jones', 'Myron Kerstein', 'William Arnold']"
"$26,650,264",Resident Evil: Afterlife,Screen Gems,"September 9, 2010 (EMEA, APAC)",R,1 hr 36 min,,"While still out to destroy the evil Umbrella Corporation, Alice joins a group of survivors living in a prison surrounded by the infected who also want to relocate to the mysterious but supposedly unharmed safe haven known only as Arcadia.","['Milla Jovovich', 'Ali Larter', 'Wentworth Miller', 'Kim Coates']","['Paul W.S. Anderson', 'Paul W.S. Anderson', 'Paul W.S. Anderson', 'Jeremy Bolt', 'Don Carmody', 'Bernd Eichinger', 'Samuel Hadida', 'Robert Kulzer', 'tomandandy', 'Glen MacPherson', 'Niven Howie', 'Arvinder Greywal']"
"$41,062,440",Shutter Island,Paramount Pictures,"February 18, 2010 (APAC, EMEA)",R,2 hr 18 min,,"Teddy Daniels and Chuck Aule, two US marshals, are sent to an asylum on a remote island in order to investigate the disappearance of a patient, where Teddy uncovers a shocking truth about the place.","['Leonardo DiCaprio', 'Emily Mortimer', 'Mark Ruffalo', 'Ben Kingsley']","['Martin Scorsese', 'Laeta Kalogridis', 'Dennis Lehane', 'Bradley J. Fischer', 'Mike Medavoy', 'Arnold Messer', 'Martin Scorsese', 'Robert Richardson', 'Thelma Schoonmaker', 'Dante Ferretti']"
"$36,011,243",Salt,Sony Pictures Releasing,"July 21, 2010 (Egypt)",PG-13,1 hr 40 min,,A CIA agent goes on the run after a defector accuses her of being a Russian spy.,"['Angelina Jolie', 'Liev Schreiber', 'Chiwetel Ejiofor', 'Daniel Olbrychski']","['Phillip Noyce', 'Kurt Wimmer', 'Lorenzo di Bonaventura', 'Sunil Perkash', 'James Newton Howard', 'Robert Elswit', 'Stuart Baird', 'John Gilroy', 'Scott Chambliss']"
"$31,001,870",Sex and the City 2,Warner Bros.,"May 27, 2010 (9 markets)",R,2 hr 26 min,,"While wrestling with the pressures of life, love, and work in Manhattan, Carrie, Miranda, and Charlotte join Samantha for a trip to Abu Dhabi (United Arab Emirates), where Samantha's ex is filming a new movie.","['Sarah Jessica Parker', 'Kim Cattrall', 'Kristin Davis', 'Cynthia Nixon']","['Michael Patrick King', 'Michael Patrick King', 'Candace Bushnell', 'Darren Star', 'Michael Patrick King', 'John P. Melfi', 'Sarah Jessica Parker', 'Darren Star', 'Aaron Zigman', 'John Thomas', 'Michael Berenbaum', 'Jeremy Conway']"
"$16,472,458",The Tourist,Sony Pictures Releasing,"December 9, 2010 (South Korea)",PG-13,1 hr 43 min,,"Revolves around Frank, an American tourist visiting Italy to mend a broken heart. Elise is an extraordinary woman who deliberately crosses his path.","['Johnny Depp', 'Angelina Jolie', 'Paul Bettany', 'Timothy Dalton']","['Florian Henckel von Donnersmarck', 'Florian Henckel von Donnersmarck', 'Christopher McQuarrie', 'Julian Fellowes', 'Jérôme Salle', 'Gary Barber', 'Roger Birnbaum', 'Jonathan Glickman', 'Tim Headington', 'Graham King', 'Adam Rosenberg', 'James Newton Howard', 'John Seale', 'Joe Hutshing', 'Patricia Rommel', 'Jon Hutman']"
"$34,825,135",The Expendables,Lionsgate Films,"August 12, 2010 (APAC, EMEA)",R,1 hr 43 min,,A CIA operative hires a team of mercenaries to eliminate a Latin dictator and a renegade CIA agent.,"['Sylvester Stallone', 'Jason Statham', 'Jet Li', 'Dolph Lundgren']","['Sylvester Stallone', 'Dave Callaham', 'Sylvester Stallone', 'Dave Callaham', 'Avi Lerner', 'Kevin King Templeton', 'John Thompson', 'Brian Tyler', 'Jeffrey L. Kimball', 'Ken Blackwell', 'Paul Harb', 'Franco-Giacomo Carbone']"
"$40,506,562",Grown Ups,Sony Pictures Releasing,"June 24, 2010 (EMEA, APAC)",PG-13,1 hr 42 min,,"After their high school basketball coach passes away, five good friends and former teammates reunite for a Fourth of July holiday weekend.","['Adam Sandler', 'Salma Hayek', 'Kevin James', 'Chris Rock']","['Dennis Dugan', 'Adam Sandler', 'Fred Wolf', 'Jack Giarraputo', 'Adam Sandler', 'Rupert Gregson-Williams', 'Theo van de Sande', 'Tom Costain', 'Perry Andelin Blake']"
,Knight and Day,,"February 28, 2008 (South Korea)",PG-13,1 hr 49 min,Action Adventure Comedy,A young woman gets mixed up with a disgraced spy who is trying to clear his name.,"['Tom Cruise', 'Cameron Diaz', 'Peter Sarsgaard', 'Jordi Mollà']","['James Mangold', ""Patrick O'Neill"", 'Todd Garner', 'Cathy Konrad', 'Steve Pink', 'John Powell', 'Phedon Papamichael', 'Quincy Z. Gunderson', 'Michael McCusker', 'Andrew Menzies']"
"$24,830,443",True Grit,Paramount Pictures,"December 22, 2010 (Domestic)",PG-13,1 hr 50 min,,A stubborn teenager enlists the help of a tough U.S. Marshal to track down her father's murderer.,"['Jeff Bridges', 'Matt Damon', 'Hailee Steinfeld', 'Josh Brolin']","['Ethan Coen', 'Joel Coen', 'Joel Coen', 'Ethan Coen', 'Charles Portis', 'Ethan Coen', 'Joel Coen', 'Scott Rudin', 'Carter Burwell', 'Roger Deakins', 'Ethan Coen', 'Joel Coen', 'Jess Gonchor']"
"$6,307,691",Gulliver's Travels,Twentieth Century Fox,"December 22, 2010 (Spain)",PG,1 hr 25 min,,"Travel writer Lemuel Gulliver takes an assignment in Bermuda but ends up on the island of Lilliput, where he towers over its tiny citizens.","['Jack Black', 'Emily Blunt', 'Jason Segel', 'Amanda Peet']","['Rob Letterman', 'Joe Stillman', 'Nicholas Stoller', 'Jonathan Swift', 'John Davis', 'Gregory Goodman', 'Henry Jackman', 'David Tattersall', 'Alan Edward Bell', 'Nicolas De Toth', 'Dean Zimmerman', 'Gavin Bocquet']"
"$31,236,067",Percy Jackson & the Olympians: The Lightning Thief,Twentieth Century Fox,"February 10, 2010 (EMEA, APAC)",PG,1 hr 58 min,,A teenager discovers he's the descendant of a Greek god and sets out on an adventure to settle an on-going battle between the gods.,"['Logan Lerman', 'Kevin McKidd', 'Steve Coogan', 'Brandon T. Jackson']","['Chris Columbus', 'Craig Titley', 'Rick Riordan', 'Michael Barnathan', 'Chris Columbus', 'Mark Radcliffe', 'Karen Rosenfelt', 'Christophe Beck', 'Stephen Goldblatt', 'Peter Honess', 'Howard Cummings']"
"$22,445,653",The Social Network,Sony Pictures Releasing,"October 1, 2010 (Domestic)",PG-13,2 hr,,"As Harvard student Mark Zuckerberg creates the social networking site that would become known as Facebook, he is sued by the twins who claimed he stole their idea and by the co-founder who was later squeezed out of the business.","['Jesse Eisenberg', 'Andrew Garfield', 'Justin Timberlake', 'Rooney Mara']","['David Fincher', 'Aaron Sorkin', 'Ben Mezrich', 'Dana Brunetti', 'Ceán Chaffin', 'Michael De Luca', 'Scott Rudin', 'Trent Reznor', 'Atticus Ross', 'Jeff Cronenweth', 'Kirk Baxter', 'Angus Wall', 'Donald Graham Burt']"
"$56,260,707",Valentine's Day,Warner Bros.,"February 10, 2010 (EMEA)",PG-13,2 hr 5 min,,Intertwining couples and singles in Los Angeles break-up and make-up based on the pressures and expectations of Valentine's Day.,"['Julia Roberts', 'Jamie Foxx', 'Anne Hathaway', 'Jessica Alba']","['Garry Marshall', 'Katherine Fugate', 'Katherine Fugate', 'Abby Kohn', 'Marc Silverstein', 'Mike Karz', 'Wayne Allan Rice', 'John Debney', 'Charles Minsky', 'Bruce Green', 'Albert Brenner']"
"$17,619,622",The Sorcerer's Apprentice,Walt Disney Studios Motion Pictures,"July 14, 2010 (Domestic)",PG,1 hr 49 min,,A protege of the magician Merlin must train his teacher's successor - an introverted but resourceful physics prodigy - in the art of sorcery to prevent the return of Morgana le Fay.,"['Nicolas Cage', 'Jay Baruchel', 'Alfred Molina', 'Teresa Palmer']","['Jon Turteltaub', 'Lawrence Konner', 'Mark Rosenthal', 'Matt Lopez', 'Matt Lopez', 'Doug Miro', 'Carlo Bernard', 'Jerry Bruckheimer', 'Trevor Rabin', 'Bojan Bazelli', 'William Goldenberg', 'Naomi Shohan']"
"$32,689,406",Due Date,Warner Bros.,"November 3, 2010 (EMEA)",R,1 hr 35 min,,High-strung father-to-be Peter Highman is forced to hitch a ride with aspiring actor Ethan Tremblay on a road trip in order to make it to his child's birth on time.,"['Robert Downey Jr.', 'Zach Galifianakis', 'Michelle Monaghan', 'Jamie Foxx']","['Todd Phillips', 'Alan R. Cohen', 'Alan Freedland', 'Adam Sztykiel', 'Todd Phillips', 'Alan R. Cohen', 'Alan Freedland', 'Daniel Goldberg', 'Todd Phillips', 'Christophe Beck', 'Lawrence Sher', 'Debra Neil-Fisher', 'Bill Brzeski']"
"$23,104,523",Eat Pray Love,Sony Pictures Releasing,"August 13, 2010 (Domestic)",PG-13,2 hr 13 min,,"A married woman realizes how unhappy her marriage really is, and that her life needs to go in a different direction. After a painful divorce, she takes off on a round-the-world journey to ""find herself"".","['Julia Roberts', 'Javier Bardem', 'Richard Jenkins', 'Viola Davis']","['Ryan Murphy', 'Ryan Murphy', 'Jennifer Salt', 'Elizabeth Gilbert', 'Dede Gardner', 'Dario Marianelli', 'Robert Richardson', 'Bradley Buecker', 'Bill Groom']"
"$16,411,322",Yogi Bear,Warner Bros.,"December 17, 2010 (Domestic)",PG,1 hr 21 min,,"A documentary filmmaker travels to Jellystone Park to shoot a project and soon crosses paths with Yogi Bear, his sidekick Boo-Boo and Ranger Smith.","['Dan Aykroyd', 'Justin Timberlake', 'Anna Faris', 'Tom Cavanagh']","['Eric Brevig', 'Jennifer Ventimilia', 'Joshua Sternin', 'Brad Copeland', 'Joseph Barbera', 'William Hanna', 'Donald De Line', 'Karen Rosenfelt', 'John Debney', 'Peter James', 'Kent Beyda', 'David Sandefur']"
"$21,761,408",RED,Summit Entertainment,"October 14, 2010 (EMEA, APAC)",PG-13,1 hr 51 min,,"When his peaceful life is threatened by a high-tech assassin, former black-ops agent Frank Moses reassembles his old team in a last-ditch effort to survive and uncover his assailants.","['Bruce Willis', 'Helen Mirren', 'Morgan Freeman', 'Mary-Louise Parker']","['Robert Schwentke', 'Jon Hoeber', 'Erich Hoeber', 'Warren Ellis', 'Cully Hamner', 'Lorenzo di Bonaventura', 'Mark Vahradian', 'Christophe Beck', 'Florian Ballhaus', 'Thom Noble', 'Alec Hammond']"
"$40,678,424",Paranormal Activity 2,Paramount Pictures,"October 20, 2010 (EMEA)",R,1 hr 31 min,,"After experiencing what they think are a series of ""break-ins"", a family sets up security cameras around their home, only to realize that the events unfolding before them are more sinister than they seem.","['Katie Featherston', 'Micah Sloat', 'Molly Ephraim', 'David Bierend']","['Tod Williams', 'Michael R. Perry', 'Christopher Landon', 'Tom Pabst', 'Michael R. Perry', 'Oren Peli', 'Jason Blum', 'Oren Peli', 'Michael Simmonds', 'Gregory Plotkin', 'Jennifer Spence']"
"$25,669,455",The A-Team,Twentieth Century Fox,"June 9, 2010 (EMEA)",PG-13,1 hr 57 min,,"A group of Iraq War veterans look to clear their name with the U.S. Military, who suspect the four men of committing a crime for which they were framed.","['Liam Neeson', 'Bradley Cooper', 'Sharlto Copley', 'Jessica Biel']","['Joe Carnahan', 'Joe Carnahan', 'Brian Bloom', 'Skip Woods', 'Frank Lupo', 'Stephen J. Cannell', 'Stephen J. Cannell', 'Jules Daly', 'Tony Scott', 'Spike Seldin', 'Iain Smith', 'Alex Young', 'Alan Silvestri', 'Mauro Fiore', 'Roger Barton', 'Jim May', 'Charles Wood']"
"$50,353,641",Jackass 3D,Paramount Pictures,"October 15, 2010 (Domestic)",R,1 hr 34 min,,"Johnny Knoxville and company return for the third installment of their TV show spin-off, where dangerous stunts and explicit public displays rule.","['Johnny Knoxville', 'Steve-O', 'Bam Margera', 'Ryan Dunn']","['Jeff Tremaine', 'Jeff Tremaine', 'Johnny Knoxville', 'Bam Margera', 'Steve-O', 'Chris Pontius', 'Ryan Dunn', ""Jason 'Wee Man' Acuña"", 'Preston Lacy', 'Ehren McGhehey', 'Dave England', 'Spike Jonze', 'Loomis Fall', 'Barry Owen Smoler', 'The Dudesons', 'Dave Carnie', 'Mike Kassak', 'Madison Clapp', 'Knate Lee', 'Derek Freda', 'Trip Taylor', 'Sean Cliver', 'Dimitry Elyashkevich', 'J.P. Blackmon', 'Rick Kosick', 'Spike Jonze', 'Johnny Knoxville', 'Jeff Tremaine', 'Amjad Albasel', 'Sam Spiegel', 'Dimitry Elyashkevich', 'Seth Casriel', 'Matthew Kosinski', 'Matthew Probst', 'J.P. Blackmon', 'Seth Meisterman']"
"$35,543,162",The Other Guys,Sony Pictures Releasing,"August 6, 2010 (Domestic)",PG-13,1 hr 47 min,,"Two mismatched New York City detectives seize an opportunity to step up like the city's top cops, whom they idolize, only things don't quite go as planned.","['Will Ferrell', 'Mark Wahlberg', 'Derek Jeter', 'Eva Mendes']","['Adam McKay', 'Adam McKay', 'Chris Henchy', 'Patrick Crowley', 'Will Ferrell', 'Adam McKay', 'Jimmy Miller', 'Jon Brion', 'Oliver Wood', 'Brent White', 'Clayton Hartley']"
"$22,688,457",Unstoppable,Twentieth Century Fox,"November 10, 2010 (7 markets)",PG-13,1 hr 38 min,,"With an unmanned, half-mile-long freight train barreling toward a city, a veteran engineer and a young conductor race against the clock to prevent a catastrophe.","['Denzel Washington', 'Chris Pine', 'Rosario Dawson', 'Ethan Suplee']","['Tony Scott', 'Mark Bomback', 'Eric McLeod', 'Mimi Rogers', 'Tony Scott', 'Julie Yorn', 'Alex Young', 'Harry Gregson-Williams', 'Ben Seresin', 'Robert Duffy', 'Chris Lebenzon', 'Chris Seagers']"
"$15,812,311",Step Up 3D,Walt Disney Studios Motion Pictures,"August 4, 2010 (Belgium)",PG-13,1 hr 47 min,,A tight-knit group of New York City street dancers find themselves pitted against the world's best hip hop dancers in a high-stakes showdown.,"['Sharni Vinson', 'Rick Malambri', 'Adam Sevani', 'Alyson Stoner']","['Jon M. Chu', 'Amy Andelson', 'Emily Meyer', 'Duane Adler', 'Erik Feig', 'Jennifer Gibgot', 'Adam Shankman', 'Patrick Wachsberger', 'Bear McCreary', 'Ken Seng', 'Andrew Marcus', 'Devorah Herbert']"
"$32,789,494",The Book of Eli,Warner Bros.,"January 14, 2010 (EMEA, APAC)",R,1 hr 58 min,,"A drifter fights his way across a ravaged, post-apocalyptic America while protecting a sacred book that holds the secrets to humanity's salvation.","['Denzel Washington', 'Mila Kunis', 'Ray Stevenson', 'Gary Oldman']","['Albert Hughes', 'Allen Hughes', 'Gary Whitta', 'Broderick Johnson', 'Andrew A. Kosove', 'Joel Silver', 'David Valdes', 'Denzel Washington', 'Atticus Ross', 'Leopold Ross', 'Claudia Sarne', 'Don Burgess', 'Cindy Mollo', 'Gae S. Buckley']"
"$23,808,032",The Town,Warner Bros.,"September 15, 2010 (France)",R,2 hr 5 min,,A proficient group of thieves rob a bank and hold an assistant manager hostage. Things begin to get complicated when one of the crew members falls in love with her.,"['Ben Affleck', 'Rebecca Hall', 'Jon Hamm', 'Jeremy Renner']","['Ben Affleck', 'Peter Craig', 'Ben Affleck', 'Aaron Stockard', 'Chuck Hogan', 'Basil Iwanyk', 'Graham King', 'David Buckley', 'Harry Gregson-Williams', 'Robert Elswit', 'Dylan Tichenor', 'Sharon Seymour']"
"$25,207,599",Date Night,Twentieth Century Fox,"April 8, 2010 (13 markets)",PG-13,1 hr 28 min,,"In New York City, a case of mistaken identity turns a bored married couple's attempt at a glamorous and romantic evening into something more thrilling and dangerous.","['Steve Carell', 'Tina Fey', 'Mark Wahlberg', 'Taraji P. Henson']","['Shawn Levy', 'Josh Klausner', 'Shawn Levy', 'Christophe Beck', 'Dean Semler', 'Dean Zimmerman', 'David Gropman']"
"$6,446,395",The Secret World of Arrietty,Walt Disney Studios Motion Pictures,"July 17, 2010 (Japan)",,1 hr 34 min,Adventure Animation Drama Family Fantasy,"The Clock family are four-inch-tall people who live anonymously in another family's residence, borrowing simple items to make their home. Life changes for the Clocks when their teenage daughter Arrietty is discovered.","['Bridgit Mendler', 'Amy Poehler', 'Will Arnett', 'Mirai Shida']","['Hiromasa Yonebayashi', 'Mary Norton', 'Hayao Miyazaki', 'Keiko Niwa', 'Soledad Gatti-Pascual', 'Toshio Suzuki', 'Cécile Corbel', 'Atsushi Okui', 'Rie Matsubara', 'Hiromi Sasaki', 'Takeshi Seyama']"
"$16,112,211",Legend of the Guardians: The Owls of Ga'Hoole,Warner Bros.,"September 23, 2010 (EMEA, APAC)",PG,1 hr 37 min,,"Soren, a young owl, is kidnapped by the evil owls of St Aegolious and want to turn him into a soldier. He escapes with some of his friends and warns the mythical guardians about the evil plan.","['Jim Sturgess', 'Hugo Weaving', 'David Wenham', 'Emily Barclay']","['Zack Snyder', 'John Orloff', 'Emil Stern', 'Kathryn Lasky', 'Zareh Nalbandian', 'David Hirschfelder', 'David Scott', 'David Burrows', 'Simon Whiteley']"
"$31,479,235",The Wolfman,Universal Pictures,"February 10, 2010 (EMEA)",R,1 hr 43 min,,"Upon his return to his ancestral homeland, an American man is bitten and subsequently cursed by a werewolf.","['Benicio Del Toro', 'Anthony Hopkins', 'Emily Blunt', 'Simon Merrells']","['Joe Johnston', 'Andrew Kevin Walker', 'David Self', 'Curt Siodmak', 'Sean Daniel', 'Benicio Del Toro', 'Scott Stuber', 'Rick Yorn', 'Danny Elfman', 'Shelly Johnson', 'Walter Murch', 'Dennis Virkler', 'Rick Heinrichs']"
"$20,686,423",The Bounty Hunter,Sony Pictures Releasing,"March 18, 2010 (EMEA, APAC)",PG-13,1 hr 50 min,,"A bounty hunter learns that his next target is his ex-wife, a reporter working on a murder cover-up. Soon after their reunion, the always-at-odds duo find themselves on a run-for-their-lives adventure.","['Jennifer Aniston', 'Gerard Butler', 'Gio Perez', 'Joel Marsh Garland']","['Andy Tennant', 'Sarah Thorp', 'Neal H. Moritz', 'George Fenton', 'Oliver Bokelberg', 'Troy Takaki', 'Jane Musky']"
"$22,530,123",Saw 3D,Lionsgate Films,"October 28, 2010 (9 markets)",R,1 hr 30 min,,"As a deadly battle rages over Jigsaw's brutal legacy, a group of Jigsaw survivors gathers to seek the support of self-help guru and fellow survivor Bobby Dagen, a man whose own dark secrets unleash a new wave of terror.","['Tobin Bell', 'Costas Mandylor', 'Betsy Russell', 'Cary Elwes']","['Kevin Greutert', 'Patrick Melton', 'Marcus Dunstan', 'Mark Burg', 'Gregg Hoffman', 'Oren Koules', 'Charlie Clouser', 'Brian Gedge', 'Andrew Coutts', 'Anthony A. Ianni']"
"$19,011,188",Wall Street: Money Never Sleeps,Twentieth Century Fox,"September 22, 2010 (EMEA, APAC)",PG-13,2 hr 13 min,,"Now out of prison but still disgraced by his peers, Gordon Gekko works his future son-in-law, an idealistic stock broker, when he sees an opportunity to take down a Wall Street enemy and rebuild his empire.","['Shia LaBeouf', 'Michael Douglas', 'Carey Mulligan', 'Josh Brolin']","['Oliver Stone', 'Allan Loeb', 'Stephen Schiff', 'Stanley Weiser', 'Oliver Stone', 'Eric Kopeloff', 'Edward R. Pressman', 'Craig Armstrong', 'Rodrigo Prieto', 'David Brenner', 'Julie Monroe', 'Kristi Zea']"
"$21,157,730",The Adjustment Bureau,Universal Pictures,"March 3, 2010 (APAC)",PG-13,1 hr 46 min,,The affair between a politician and a contemporary dancer is affected by mysterious forces keeping the lovers apart.,"['Matt Damon', 'Emily Blunt', 'Lisa Thoreson', 'Florence Kastriner']","['George Nolfi', 'George Nolfi', 'Philip K. Dick', 'Bill Carraro', 'Michael Hackett', 'Chris Moore', 'George Nolfi', 'Thomas Newman', 'John Toll', 'Jay Rabinowitz', 'Kevin Thompson']"
"$24,760,882",Predators,Twentieth Century Fox,"July 7, 2010 (Indonesia)",R,1 hr 47 min,,A group of elite warriors parachute into an unfamiliar jungle and are hunted by members of a merciless alien race.,"['Adrien Brody', 'Laurence Fishburne', 'Topher Grace', 'Alice Braga']","['Nimród Antal', 'Alex Litvak', 'Michael Finch', 'Jim Thomas', 'John Thomas', 'Elizabeth Avellan', 'John Davis', 'Robert Rodriguez', 'John Debney', 'Gyula Pados', 'Dan Zimmerman', 'Caylah Eddleblute', 'Steve Joyner']"
"$32,902,299",A Nightmare on Elm Street,Warner Bros.,"April 30, 2010 (Domestic)",R,1 hr 35 min,,"The spectre of a disfigured man haunts the children of the parents who murdered him, stalking and killing them in their dreams.","['Jackie Earle Haley', 'Rooney Mara', 'Kyle Gallner', 'Katie Cassidy']","['Samuel Bayer', 'Wesley Strick', 'Eric Heisserer', 'Wesley Strick', 'Wes Craven', 'Michael Bay', 'Andrew Form', 'Brad Fuller', 'Steve Jablonsky', 'Jeff Cutter', 'Glen Scantlebury', 'Patrick Lumb']"
