,budget,popularity,runtime,log_revenue,release_day,release_month,release_year,_budget_runtime_ratio,_budget_popularity_ratio,_budget_year_ratio,_releaseYear_popularity_ratio,_releaseYear_popularity_ratio2,has_homepage,_num_Keywords,_num_cast,isTaglineNA,isOriginalLanguageEng,ismovie_released,no_spoken_languages,original_title_letter_count,original_title_word_count,title_word_count,overview_word_count,tagline_word_count,production_countries_count,production_companies_count,cast_count,crew_count,genders_0_crew,genders_1_crew,genders_2_crew,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western,Australia,Belgium,Brazil,Canada,China,Czech Republic,Denmark,France,Germany,Hong Kong,India,Ireland,Italy,Japan,Mexico,Netherlands,New Zealand,Russia,South Korea,Spain,Sweden,United Kingdom,United States of America,production_countries_etc,Dansk,Deutsch,English,Español,Français,Italiano,Latin,Magyar,Polski,Português,Pусский,Türkçe,spoken_languages_etc,svenska,Český,ελληνικά,עִבְרִית,العربية,हिन्दी,தமிழ்,ภาษาไทย,广州话 / 廣州話,日本語,普通话,한국어/조선말,Amblin Entertainment,American Zoetrope,BBC Films,Blumhouse Productions,Canal+,Canal+ España,Carolco Pictures,Castle Rock Entertainment,Ciné+,Columbia Pictures,Columbia Pictures Corporation,Davis Entertainment,Dimension Films,DreamWorks SKG,Dune Entertainment,Dune Entertainment III,Eon Productions,Epsilon Motion Pictures,EuropaCorp,Film4,Focus Features,Fox 2000 Pictures,Fox Searchlight Pictures,France 2 Cinéma,Gaumont,Happy Madison Productions,Hollywood Pictures,Imagine Entertainment,Ingenious Film Partners,Lakeshore Entertainment,Legendary Pictures,Lions Gate Films,Lionsgate,Metro-Goldwyn-Mayer (MGM),Millennium Films,Miramax Films,Morgan Creek Productions,New Line Cinema,New Regency Pictures,Original Film,Orion Pictures,Paramount Pictures,Participant Media,PolyGram Filmed Entertainment,Regency Enterprises,Relativity Media,Revolution Studios,Scott Free Productions,Scott Rudin Productions,Screen Gems,Silver Pictures,Spyglass Entertainment,Studio Babelsberg,StudioCanal,Summit Entertainment,TF1 Films Production,TSG Entertainment,The Weinstein Company,Touchstone Pictures,TriStar Pictures,Twentieth Century Fox Film Corporation,UK Film Council,United Artists,Universal Pictures,Village Roadshow Pictures,Walt Disney Pictures,Warner Bros.,Wild Bunch,Working Title Films,production_companies_etc
10,0.011489268640432647,0.01156770559516678,0.012601267491380696,18.57969228775781,6,11,1976,0.00025887505020033916,3.4175994369077404e-06,0.00027713690614797673,4.752431773238937e-08,0.011761757886470136,1,0.019438500889667063,0.01577615887459534,0,0,1,0.006838096396695251,0.0034207184977120705,0.003733006833947206,0.0036592250677002806,0.010507554659922518,0.009498463117926818,0.007503330341922863,0.003313184178464263,0.01577615887459534,0.009698454833260714,0.005387073609659438,0.006940429153883574,0.018714467290167677,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11,0.0,0.008255479288439603,0.010377514404666456,16.935318648253194,4,7,1987,0.0,0.0,0.0,6.696251435859353e-08,0.008347498958815733,1,0.007289437833625148,0.005969357412009047,0,0,1,0.006838096396695251,0.02873403538078139,0.02986405467157765,0.029273800541602245,0.009729217277706035,0.002713846605121948,0.007503330341922863,0.013252736713857053,0.005969357412009047,0.0006257067634361751,0.00044892280080495326,0.0,0.0011008510170686869,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12,0.013741339104735815,0.016228366131521323,0.012918946503768444,19.691274093623488,2,9,1999,0.0037876390541606996,3.654137188669384e-05,0.004061943850087785,3.427000551603656e-08,0.016310750770859226,0,0.025513032417688018,0.01705530689145442,0,0,1,0.006838096396695251,0.010262155493136211,0.007466013667894412,0.007318450135400561,0.005059192984407138,0.002713846605121948,0.007503330341922863,0.006626368356928526,0.01705530689145442,0.03410101860727154,0.029628904853126914,0.05205321865412681,0.030823828477923233,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,0.014791045698189068,0.010424694702829551,0.012495374487251446,18.371764800373036,4,3,2005,0.013836652047572364,0.00020099299006177848,0.01426643166655955,5.35090461612496e-08,0.010446262061999528,1,0.009719250444833532,0.02515657766489527,0,0,1,0.013676192793390503,0.004789005896796899,0.007466013667894412,0.007318450135400561,0.004475439947744776,0.010855386420487792,0.007503330341922863,0.013252736713857053,0.02515657766489527,0.005631360870925576,0.0008978456016099065,0.010410643730825361,0.01431106322189293,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,0.015335492032665057,0.01618098447611979,0.015354485598741184,19.69708469770741,3,6,2002,0.021670519719529078,0.00024920893948347366,0.02753849933056043,3.442193732273038e-08,0.016238758256030234,1,0.010934156750437723,0.00980680146258629,0,0,1,0.013676192793390503,0.010262155493136211,0.007466013667894412,0.007318450135400561,0.0064212834032859835,0.012212309723048766,0.007503330341922863,0.023192289249249844,0.00980680146258629,0.04880512754802166,0.0489325852877399,0.031231931192476085,0.0418323386486101,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
15,0.010912833765607494,0.000797440737806957,0.010271621400537206,5.293304824724492,2,10,2010,0.00015879448955587812,2.47879135426906e-05,0.0001339202139129777,7.012515220016667e-07,0.0007971027532211396,0,0.002429812611208383,0.005542974739722687,0,0,1,0.006838096396695251,0.004789005896796899,0.003733006833947206,0.0036592250677002806,0.010312970314368397,0.01764000293329266,0.007503330341922863,0.003313184178464263,0.005542974739722687,0.00782133454295219,0.010774147219318877,0.0,0.0011008510170686869,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,0.014198769130325587,0.004961647383602012,0.00900090535098621,17.87408637811931,3,8,2005,0.009423051827292344,0.00020716473942391676,0.006998626855293365,1.1242545609230351e-07,0.0049719123970386045,1,0.004859625222416766,0.010233184134872652,0,0,1,0.013676192793390503,0.004789005896796899,0.007466013667894412,0.007318450135400561,0.019653018900966192,0.004070769907682922,0.007503330341922863,0.00993955253539279,0.010233184134872652,0.010949868360133064,0.007182764812879252,0.03470214576941787,0.009907659153618182,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,0.0,0.0032756160209589384,0.0117541234583467,14.025978107156048,2,12,2013,0.0,0.0,0.0,1.709727770664891e-07,0.003269348070954402,1,0.002429812611208383,0.00810127077344085,0,0,1,0.006838096396695251,0.012998730291305867,0.011199020501841617,0.010977675203100841,0.009729217277706035,0.01356923302560974,0.007503330341922863,0.013252736713857053,0.00810127077344085,0.009698454833260714,0.010774147219318877,0.010410643730825361,0.0044034040682747475,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,0.013218575032099254,0.005086400154294191,0.010165728396407956,14.374816583642607,2,2,2011,0.0025671775811533628,6.217958938205855e-05,0.0021405929495376475,1.0999621074355308e-07,0.0050817161346697086,1,0.00850434413922934,0.00980680146258629,0,0,1,0.013676192793390503,0.007525580694966554,0.007466013667894412,0.007318450135400561,0.010312970314368397,0.00678461651280487,0.02250999102576859,0.013252736713857053,0.00980680146258629,0.0006257067634361751,0.0,0.0,0.0022017020341373737,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
19,0.014371446367024475,0.008894314603270803,0.00921269135924471,18.260132107446047,1,8,2005,0.01133099070302174,0.00014223480375229655,0.008613694591130294,6.271595900886046e-08,0.008912715801875444,1,0.006074531528020957,0.004263826722863605,0,0,1,0.020514289190085754,0.008893868094051382,0.007466013667894412,0.007318450135400561,0.010118385968814276,0.01356923302560974,0.007503330341922863,0.023192289249249844,0.004263826722863605,0.005318507489207488,0.003591382406439626,0.0,0.009907659153618182,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
20,0.015133452906677258,0.00939613812768543,0.013766090536802441,18.729336992463118,4,4,1998,0.018957619060824833,0.0003365960235247835,0.02168539134649449,5.9159196798217006e-08,0.009448565043819019,1,0.003644718916812574,0.00852765344572721,0,0,1,0.006838096396695251,0.008893868094051382,0.011199020501841617,0.010977675203100841,0.009145464241043674,0.004070769907682922,0.007503330341922863,0.013252736713857053,0.00852765344572721,0.037542405806170506,0.040403052072445794,0.017351072884708937,0.027521275426717173,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,0.012642139429607013,0.00625775312978807,0.010059835392278707,17.418016649695787,4,8,1982,0.0012971002515301203,2.5270274047832496e-05,0.001101846092592813,8.811734466509118e-08,0.006343467577382483,1,0.010934156750437723,0.006822122756581768,0,0,1,0.006838096396695251,0.016419448789017937,0.01866503416973603,0.018296125338501404,0.007588789476610708,0.012212309723048766,0.007503330341922863,0.006626368356928526,0.006822122756581768,0.003441387198898963,0.0008978456016099065,0.003470214576941787,0.008806808136549495,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,0.0,0.0061234707858017975,0.012283588478992948,11.516379492941743,5,7,2012,0.0,0.0,0.0,9.141269307599288e-08,0.006114791065430733,0,0.015793781972854488,0.012791480168590814,0,0,1,0.006838096396695251,0.0034207184977120705,0.003733006833947206,0.0036592250677002806,0.006226699057731862,0.005427693210243896,0.007503330341922863,0.00993955253539279,0.012791480168590814,0.0059442142526436635,0.001795691203219813,0.003470214576941787,0.015411914238961617,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
